loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,fico_range_low,revol_util,loan_status,timestamp
9300,36 months,14.74,307.74,D,10+ years,OWN,73675.0,Source Verified,debt_consolidation,24.52,0,686,42.0,Fully Paid,2026-04-17 19:00:00
7800,60 months,24.68,209.61,E,,OWN,54167.0,Not Verified,debt_consolidation,20.23,1,656,24.73,Fully Paid,2026-05-01 17:00:00
10700,60 months,27.14,308.69,G,10+ years,MORTGAGE,57050.0,Not Verified,small_business,10.84,0,661,42.8,Fully Paid,2026-04-16 17:00:00
9200,36 months,13.54,303.55,C,< 1 year,MORTGAGE,53442.0,Source Verified,debt_consolidation,21.89,0,681,46.77,Charged Off,2026-03-30 04:00:00
8900,36 months,13.96,284.93,B,1 year,MORTGAGE,35750.0,Verified,credit_card,17.52,1,705,94.1,Fully Paid,2026-05-06 17:00:00
6500,36 months,14.95,218.85,C,6 years,RENT,62883.0,Not Verified,debt_consolidation,10.64,0,709,94.17,Fully Paid,2026-04-04 02:00:00
17700,36 months,10.88,545.55,B,8 years,MORTGAGE,102417.0,Verified,credit_card,35.91,0,725,52.23,Fully Paid,2026-05-02 16:00:00
6200,60 months,12.71,132.37,B,10+ years,MORTGAGE,70233.0,Not Verified,debt_consolidation,12.81,2,723,50.83,Fully Paid,2026-04-09 22:00:00
10000,36 months,9.32,319.49,B,3 years,MORTGAGE,95700.0,Verified,debt_consolidation,18.5,2,713,62.3,Fully Paid,2026-03-06 23:00:00
15500,36 months,24.5,587.95,E,2 years,MORTGAGE,110688.0,Not Verified,debt_consolidation,31.8,0,679,80.3,Charged Off,2026-04-13 03:00:00
8600,36 months,10.12,277.98,B,2 years,MORTGAGE,85200.0,Verified,debt_consolidation,23.13,0,733,74.4,Fully Paid,2026-03-05 06:00:00
10900,36 months,13.23,340.21,B,10+ years,RENT,33994.0,Source Verified,debt_consolidation,12.08,0,743,61.53,Fully Paid,2026-05-21 13:00:00
18500,36 months,10.25,569.11,B,< 1 year,OWN,31690.0,Verified,debt_consolidation,23.55,0,756,86.17,Charged Off,2026-04-26 05:00:00
6500,36 months,8.29,198.6,A,10+ years,OWN,72875.0,Source Verified,credit_card,24.1,1,744,49.97,Fully Paid,2026-04-01 04:00:00
10600,36 months,9.43,326.96,A,3 years,MORTGAGE,121117.0,Not Verified,debt_consolidation,7.92,0,731,39.43,Fully Paid,2026-04-07 14:00:00
11000,36 months,12.6,350.31,C,8 years,OWN,28615.0,Source Verified,credit_card,29.9,0,725,95.27,Charged Off,2026-04-22 11:00:00
17200,60 months,29.02,530.57,G,< 1 year,MORTGAGE,63750.0,Not Verified,debt_consolidation,10.13,0,655,6.2,Fully Paid,2026-03-24 04:00:00
16600,36 months,9.12,517.28,A,9 years,RENT,119906.0,Verified,medical,27.7,0,739,34.2,Charged Off,2026-03-26 21:00:00
40000,36 months,9.09,1227.6,A,9 years,MORTGAGE,30458.0,Source Verified,home_improvement,10.61,1,742,17.83,Fully Paid,2026-04-10 11:00:00
15700,36 months,15.2,534.3,C,10+ years,RENT,32156.0,Not Verified,debt_consolidation,22.8,0,705,47.8,Fully Paid,2026-03-28 14:00:00
14000,36 months,18.91,481.28,C,4 years,MORTGAGE,68088.0,Verified,debt_consolidation,18.99,0,700,44.5,Fully Paid,2026-05-10 19:00:00
20400,36 months,19.57,748.5,D,5 years,RENT,27123.0,Not Verified,debt_consolidation,11.79,0,679,28.37,Fully Paid,2026-03-09 12:00:00
7700,60 months,24.95,205.94,F,10+ years,RENT,63700.0,Verified,debt_consolidation,21.86,0,678,45.5,Charged Off,2026-05-05 17:00:00
5500,36 months,17.87,193.01,D,10+ years,OWN,195708.0,Verified,other,13.86,1,676,55.07,Fully Paid,2026-04-01 02:00:00
9900,60 months,10.54,198.56,A,10+ years,RENT,85138.0,Not Verified,credit_card,26.01,0,727,58.6,Fully Paid,2026-04-14 17:00:00
7800,36 months,16.72,275.07,E,10+ years,MORTGAGE,139727.0,Verified,small_business,11.35,0,666,79.97,Fully Paid,2026-03-14 18:00:00
11600,60 months,8.43,226.59,A,< 1 year,OWN,98908.0,Verified,debt_consolidation,16.57,0,736,47.17,Fully Paid,2026-03-30 23:00:00
11000,60 months,17.17,248.43,C,10+ years,RENT,35019.0,Verified,debt_consolidation,13.55,0,701,101.1,Charged Off,2026-05-04 04:00:00
27800,36 months,13.52,923.62,B,5 years,MORTGAGE,70406.0,Not Verified,home_improvement,17.57,0,708,84.1,Fully Paid,2026-03-29 00:00:00
13600,60 months,9.83,284.5,B,4 years,RENT,43965.0,Not Verified,debt_consolidation,25.68,0,709,46.67,Fully Paid,2026-03-15 17:00:00
8900,60 months,20.97,225.86,D,4 years,RENT,27300.0,Verified,debt_consolidation,18.75,2,692,33.5,Fully Paid,2026-04-14 14:00:00
17600,36 months,20.54,654.44,D,4 years,RENT,86656.0,Source Verified,debt_consolidation,20.16,1,671,73.07,Charged Off,2026-03-11 07:00:00
8200,36 months,16.59,284.62,C,,RENT,85500.0,Verified,debt_consolidation,15.4,0,696,87.0,Fully Paid,2026-03-26 12:00:00
14900,36 months,14.45,494.54,C,10+ years,OWN,39596.0,Source Verified,debt_consolidation,13.96,0,704,54.13,Fully Paid,2026-04-09 16:00:00
3800,36 months,14.99,126.2,C,8 years,MORTGAGE,58362.0,Source Verified,debt_consolidation,17.82,0,720,61.9,Fully Paid,2026-04-19 22:00:00
25100,60 months,23.26,661.65,D,1 year,MORTGAGE,87808.0,Source Verified,debt_consolidation,21.91,0,684,97.47,Charged Off,2026-04-22 19:00:00
21800,60 months,15.43,478.67,C,< 1 year,MORTGAGE,42250.0,Not Verified,debt_consolidation,21.26,0,704,94.03,Fully Paid,2026-04-27 02:00:00
4100,36 months,15.36,132.99,B,5 years,RENT,43542.0,Not Verified,debt_consolidation,12.73,0,718,52.97,Fully Paid,2026-05-13 23:00:00
3600,36 months,9.59,115.47,B,2 years,RENT,115400.0,Not Verified,credit_card,19.67,0,723,34.4,Charged Off,2026-03-05 21:00:00
10900,36 months,15.64,370.63,D,10+ years,RENT,20992.0,Verified,debt_consolidation,18.46,0,695,92.07,Fully Paid,2026-04-02 14:00:00
16500,36 months,9.99,532.33,B,10+ years,RENT,64400.0,Not Verified,credit_card,31.72,0,715,60.3,Fully Paid,2026-03-05 14:00:00
9200,60 months,14.0,214.07,D,4 years,MORTGAGE,67600.0,Verified,credit_card,17.1,0,671,69.3,Fully Paid,2026-03-08 10:00:00
7300,36 months,23.16,279.39,E,10+ years,RENT,110592.0,Not Verified,debt_consolidation,9.92,1,677,64.23,Fully Paid,2026-03-21 15:00:00
11100,60 months,17.21,256.61,C,10+ years,OWN,57315.0,Not Verified,debt_consolidation,5.85,0,695,88.77,Fully Paid,2026-04-21 18:00:00
18300,36 months,10.01,548.55,B,4 years,RENT,45996.0,Verified,debt_consolidation,28.32,1,729,56.57,Fully Paid,2026-05-13 11:00:00
21000,36 months,21.71,750.9,D,10+ years,RENT,26081.0,Source Verified,home_improvement,21.96,0,680,46.4,Fully Paid,2026-05-08 16:00:00
11800,36 months,15.93,394.36,C,,RENT,56546.0,Not Verified,credit_card,5.91,0,714,85.67,Fully Paid,2026-04-22 20:00:00
11200,36 months,11.15,344.03,A,10+ years,MORTGAGE,47450.0,Not Verified,debt_consolidation,20.57,1,748,51.7,Fully Paid,2026-05-06 23:00:00
7300,36 months,7.25,222.91,A,< 1 year,MORTGAGE,110496.0,Source Verified,debt_consolidation,44.3,0,744,57.13,Fully Paid,2026-03-17 04:00:00
34400,36 months,19.88,1190.47,E,10+ years,MORTGAGE,50112.0,Verified,credit_card,9.61,0,692,31.47,Fully Paid,2026-05-12 18:00:00
13400,36 months,16.46,441.62,B,10+ years,RENT,58346.0,Verified,medical,18.96,0,724,84.37,Fully Paid,2026-05-16 04:00:00
7700,60 months,14.39,178.73,D,7 years,RENT,59631.0,Verified,debt_consolidation,11.35,0,686,41.37,Charged Off,2026-03-14 21:00:00
12500,36 months,9.16,384.02,B,10+ years,MORTGAGE,77938.0,Verified,credit_card,22.07,0,743,69.13,Fully Paid,2026-04-11 11:00:00
7800,36 months,16.61,259.48,C,8 years,RENT,16169.0,Not Verified,debt_consolidation,8.26,0,714,78.8,Fully Paid,2026-05-06 03:00:00
10800,60 months,12.99,232.08,B,10+ years,RENT,129000.0,Not Verified,home_improvement,9.36,0,725,55.33,Fully Paid,2026-04-06 22:00:00
20900,60 months,18.21,477.79,C,3 years,MORTGAGE,34200.0,Source Verified,major_purchase,13.03,1,731,37.77,Fully Paid,2026-05-12 02:00:00
7300,60 months,13.0,146.28,A,5 years,MORTGAGE,43398.0,Source Verified,home_improvement,18.6,1,736,47.63,Fully Paid,2026-05-20 18:00:00
9300,60 months,8.95,181.75,B,,MORTGAGE,215538.0,Source Verified,credit_card,50.0,0,734,61.63,Fully Paid,2026-04-09 14:00:00
33800,36 months,15.7,1183.31,C,7 years,RENT,31000.0,Verified,debt_consolidation,7.34,2,711,38.4,Fully Paid,2026-03-08 06:00:00
8800,60 months,9.34,175.67,B,10+ years,MORTGAGE,62975.0,Source Verified,small_business,24.81,0,726,34.37,Fully Paid,2026-04-05 07:00:00
32600,36 months,7.7,1002.13,A,4 years,MORTGAGE,71012.0,Verified,debt_consolidation,16.3,0,756,57.63,Fully Paid,2026-03-16 00:00:00
14600,36 months,8.37,443.3,B,3 years,MORTGAGE,37356.0,Not Verified,home_improvement,18.78,0,745,33.13,Fully Paid,2026-04-10 22:00:00
23300,60 months,15.96,523.73,C,< 1 year,MORTGAGE,20585.0,Source Verified,debt_consolidation,18.33,0,692,69.27,Fully Paid,2026-04-22 02:00:00
12700,60 months,17.79,304.07,D,,MORTGAGE,50435.0,Source Verified,debt_consolidation,8.76,0,669,60.53,Fully Paid,2026-04-07 09:00:00
14200,36 months,7.18,433.15,A,7 years,OWN,20892.0,Not Verified,credit_card,18.62,0,731,86.93,Fully Paid,2026-03-19 21:00:00
7400,36 months,9.92,233.33,A,3 years,OWN,47438.0,Source Verified,small_business,8.97,0,726,74.3,Fully Paid,2026-03-23 05:00:00
37100,36 months,13.69,1191.72,C,3 years,RENT,91083.0,Source Verified,debt_consolidation,12.0,1,711,34.73,Fully Paid,2026-04-29 08:00:00
18300,36 months,24.2,719.88,F,1 year,OTHER,80300.0,Source Verified,credit_card,15.2,0,659,71.5,Charged Off,2026-03-05 20:00:00
11300,36 months,8.25,350.2,A,2 years,MORTGAGE,37279.0,Not Verified,debt_consolidation,9.92,0,724,76.13,Fully Paid,2026-03-17 21:00:00
11400,36 months,14.17,363.42,B,4 years,MORTGAGE,71567.0,Verified,car,12.15,0,712,96.07,Fully Paid,2026-05-15 03:00:00
40000,36 months,9.57,1273.29,B,9 years,RENT,41125.0,Not Verified,credit_card,18.6,1,715,37.77,Charged Off,2026-03-12 05:00:00
40000,36 months,8.91,1233.44,A,9 years,MORTGAGE,50417.0,Verified,debt_consolidation,18.26,0,740,44.77,Fully Paid,2026-04-04 14:00:00
30900,36 months,21.45,1155.45,E,7 years,MORTGAGE,20412.0,Not Verified,credit_card,25.45,0,671,83.73,Fully Paid,2026-03-17 06:00:00
19500,36 months,8.99,615.48,A,< 1 year,RENT,48175.0,Source Verified,debt_consolidation,35.94,2,728,60.87,Fully Paid,2026-03-09 09:00:00
5200,60 months,13.95,114.23,C,3 years,MORTGAGE,48644.0,Source Verified,credit_card,25.35,0,724,61.13,Fully Paid,2026-04-09 16:00:00
14100,36 months,13.72,459.75,C,4 years,RENT,39462.0,Not Verified,debt_consolidation,17.27,0,693,42.5,Fully Paid,2026-04-14 19:00:00
9100,36 months,12.66,300.77,B,10+ years,MORTGAGE,66029.0,Not Verified,debt_consolidation,20.37,0,708,88.63,Fully Paid,2026-03-20 22:00:00
6800,60 months,12.51,153.02,C,1 year,RENT,71600.0,Verified,credit_card,22.3,0,680,88.9,Fully Paid,2026-03-02 15:00:00
40000,60 months,11.72,874.09,B,10+ years,OWN,110254.0,Source Verified,credit_card,30.14,0,704,46.67,Fully Paid,2026-03-13 00:00:00
8200,36 months,9.94,251.1,B,10+ years,MORTGAGE,28444.0,Source Verified,home_improvement,25.63,0,733,53.47,Fully Paid,2026-04-26 22:00:00
13900,36 months,15.58,452.31,C,10+ years,RENT,52092.0,Verified,debt_consolidation,9.09,0,718,54.47,Fully Paid,2026-05-11 15:00:00
18200,36 months,10.73,584.96,B,2 years,OTHER,73121.0,Source Verified,debt_consolidation,17.47,0,716,49.13,Fully Paid,2026-03-18 02:00:00
22800,36 months,9.72,716.79,A,1 year,MORTGAGE,83812.0,Verified,debt_consolidation,6.65,0,736,42.3,Fully Paid,2026-03-28 21:00:00
23900,36 months,13.1,783.59,B,2 years,MORTGAGE,80575.0,Source Verified,debt_consolidation,22.6,0,709,24.47,Fully Paid,2026-04-02 17:00:00
4500,36 months,15.56,152.84,C,6 years,RENT,37675.0,Not Verified,debt_consolidation,4.63,0,735,26.87,Fully Paid,2026-03-31 05:00:00
7800,36 months,23.36,299.34,E,6 years,MORTGAGE,16292.0,Not Verified,debt_consolidation,10.6,0,668,46.63,Fully Paid,2026-03-17 11:00:00
38700,36 months,10.67,1260.95,B,2 years,MORTGAGE,138900.0,Not Verified,debt_consolidation,7.1,0,722,18.2,Fully Paid,2026-03-07 08:00:00
21000,36 months,9.87,647.17,A,< 1 year,MORTGAGE,55912.0,Not Verified,debt_consolidation,19.27,0,739,89.4,Fully Paid,2026-04-19 00:00:00
11700,36 months,11.62,375.44,B,10+ years,MORTGAGE,83783.0,Not Verified,debt_consolidation,32.51,0,739,31.37,Fully Paid,2026-04-01 12:00:00
14500,36 months,14.35,484.04,C,10+ years,RENT,194425.0,Source Verified,credit_card,8.2,0,699,80.07,Fully Paid,2026-04-02 07:00:00
12600,36 months,13.87,420.73,C,10+ years,MORTGAGE,36656.0,Verified,major_purchase,27.13,1,692,47.7,Charged Off,2026-03-28 11:00:00
13000,60 months,15.32,275.06,C,4 years,MORTGAGE,79088.0,Source Verified,debt_consolidation,25.02,1,707,45.13,Charged Off,2026-05-19 05:00:00
6400,60 months,16.31,145.0,C,8 years,MORTGAGE,108308.0,Source Verified,debt_consolidation,15.35,1,716,48.27,Fully Paid,2026-04-21 10:00:00
14000,36 months,20.77,508.03,D,2 years,MORTGAGE,105529.0,Verified,credit_card,16.87,1,663,72.33,Fully Paid,2026-04-11 10:00:00
25500,36 months,7.69,783.76,A,10+ years,OWN,53283.0,Not Verified,small_business,29.98,0,726,17.13,Charged Off,2026-03-17 07:00:00
13600,60 months,17.77,311.32,C,1 year,OWN,63131.0,Source Verified,credit_card,4.83,0,704,43.9,Fully Paid,2026-05-09 09:00:00
13400,36 months,19.03,458.18,D,5 years,MORTGAGE,79325.0,Source Verified,debt_consolidation,33.49,0,708,72.17,Fully Paid,2026-05-14 11:00:00
6300,36 months,8.81,199.78,B,10+ years,MORTGAGE,80400.0,Not Verified,debt_consolidation,14.44,0,694,20.1,Fully Paid,2026-03-08 22:00:00
8800,36 months,26.34,330.82,F,< 1 year,MORTGAGE,42010.0,Not Verified,credit_card,26.45,0,676,59.43,Fully Paid,2026-05-18 05:00:00
18700,36 months,11.91,585.21,B,10+ years,MORTGAGE,50417.0,Source Verified,home_improvement,12.26,0,736,55.83,Fully Paid,2026-05-03 14:00:00
6800,36 months,9.46,216.11,B,1 year,RENT,121221.0,Verified,debt_consolidation,23.34,0,727,43.47,Fully Paid,2026-03-10 13:00:00
17300,60 months,28.08,493.48,G,3 years,RENT,33962.0,Not Verified,credit_card,15.25,0,655,98.7,Fully Paid,2026-05-04 05:00:00
25900,36 months,11.63,849.53,B,,RENT,46608.0,Source Verified,debt_consolidation,12.84,0,704,52.57,Fully Paid,2026-03-14 01:00:00
5600,36 months,15.11,194.43,C,4 years,RENT,127200.0,Source Verified,debt_consolidation,21.68,0,690,26.7,Charged Off,2026-03-05 17:00:00
9100,36 months,24.67,357.83,F,,MORTGAGE,86558.0,Verified,debt_consolidation,3.57,0,644,57.37,Fully Paid,2026-03-14 20:00:00
19700,36 months,16.33,671.67,D,6 years,MORTGAGE,22665.0,Not Verified,debt_consolidation,6.98,0,722,22.33,Fully Paid,2026-04-06 18:00:00
22800,36 months,22.7,838.06,D,10+ years,RENT,63892.0,Verified,credit_card,26.44,0,675,35.77,Charged Off,2026-04-20 13:00:00
11200,36 months,9.2,346.85,A,1 year,RENT,40883.0,Verified,debt_consolidation,18.94,0,724,72.77,Fully Paid,2026-04-02 23:00:00
11700,36 months,14.31,398.8,C,10+ years,RENT,77158.0,Source Verified,debt_consolidation,15.64,1,694,50.37,Fully Paid,2026-03-15 04:00:00
27700,36 months,16.46,966.48,D,< 1 year,MORTGAGE,38717.0,Verified,debt_consolidation,23.57,0,673,58.23,Fully Paid,2026-03-18 20:00:00
11300,36 months,17.12,375.97,C,10+ years,MORTGAGE,22800.0,Not Verified,home_improvement,19.36,2,715,83.57,Fully Paid,2026-05-16 13:00:00
17800,36 months,17.53,591.47,B,1 year,MORTGAGE,38310.0,Not Verified,debt_consolidation,18.74,0,723,87.63,Fully Paid,2026-05-24 08:00:00
9000,36 months,17.19,301.9,D,10+ years,OWN,51025.0,Source Verified,debt_consolidation,15.69,0,701,39.6,Fully Paid,2026-05-10 02:00:00
20200,36 months,11.11,657.6,B,4 years,MORTGAGE,89006.0,Not Verified,debt_consolidation,22.19,0,703,67.27,Fully Paid,2026-03-12 13:00:00
13300,36 months,16.96,444.68,C,10+ years,OWN,171438.0,Not Verified,debt_consolidation,9.8,0,714,98.4,Charged Off,2026-05-08 21:00:00
5600,36 months,21.24,200.32,E,10+ years,MORTGAGE,41333.0,Verified,credit_card,25.39,0,659,34.93,Charged Off,2026-04-30 16:00:00
2000,60 months,18.01,47.59,D,5 years,OWN,53988.0,Not Verified,other,18.84,0,687,89.0,Fully Paid,2026-04-17 17:00:00
16200,60 months,6.54,313.49,A,10+ years,RENT,185356.0,Source Verified,debt_consolidation,12.72,0,755,35.17,Fully Paid,2026-03-12 23:00:00
18000,36 months,15.73,582.76,B,2 years,RENT,55038.0,Source Verified,credit_card,24.06,0,699,99.93,Fully Paid,2026-05-21 16:00:00
5900,36 months,11.95,188.86,B,9 years,MORTGAGE,18006.0,Not Verified,debt_consolidation,23.88,0,709,47.63,Fully Paid,2026-04-09 01:00:00
16400,60 months,11.58,361.34,B,9 years,RENT,32600.0,Not Verified,debt_consolidation,35.0,0,709,51.6,Fully Paid,2026-03-06 13:00:00
15800,36 months,11.18,511.16,B,10+ years,MORTGAGE,182946.0,Verified,home_improvement,10.23,1,699,28.23,Fully Paid,2026-03-21 06:00:00
27000,60 months,18.94,670.15,D,,RENT,72967.0,Source Verified,debt_consolidation,12.39,1,699,28.37,Charged Off,2026-04-05 10:00:00
3800,36 months,12.0,126.21,C,3 years,MORTGAGE,66600.0,Not Verified,debt_consolidation,13.02,0,673,61.1,Fully Paid,2026-03-06 07:00:00
15500,60 months,16.36,367.61,C,< 1 year,RENT,76031.0,Verified,debt_consolidation,16.05,0,721,30.0,Fully Paid,2026-03-23 16:00:00
13000,36 months,18.15,454.8,D,4 years,RENT,36550.0,Verified,credit_card,15.36,0,690,77.33,Fully Paid,2026-04-10 02:00:00
22400,36 months,12.12,687.76,B,10+ years,RENT,74385.0,Not Verified,home_improvement,9.5,0,722,84.43,Fully Paid,2026-05-20 05:00:00
20100,36 months,19.25,734.25,E,6 years,MORTGAGE,41712.0,Verified,debt_consolidation,14.18,0,666,49.67,Fully Paid,2026-03-09 04:00:00
6100,60 months,21.4,156.23,D,< 1 year,MORTGAGE,81025.0,Verified,debt_consolidation,10.5,0,686,47.6,Fully Paid,2026-04-13 12:00:00
12900,36 months,27.87,498.48,F,10+ years,RENT,37525.0,Not Verified,credit_card,30.79,0,670,61.37,Fully Paid,2026-05-15 03:00:00
19300,36 months,11.81,598.67,A,10+ years,MORTGAGE,69956.0,Not Verified,debt_consolidation,18.73,1,725,56.1,Fully Paid,2026-05-10 14:00:00
5700,60 months,28.11,159.41,E,10+ years,RENT,13567.0,Not Verified,credit_card,7.39,0,673,93.93,Fully Paid,2026-05-21 12:00:00
34200,36 months,7.41,1046.8,A,3 years,MORTGAGE,62867.0,Verified,debt_consolidation,9.4,0,771,33.33,Fully Paid,2026-03-19 02:00:00
16400,36 months,21.57,585.28,D,10+ years,MORTGAGE,78000.0,Source Verified,debt_consolidation,15.83,0,704,43.7,Charged Off,2026-05-04 14:00:00
19800,36 months,12.42,610.64,A,7 years,MORTGAGE,101365.0,Source Verified,home_improvement,27.46,0,749,99.63,Fully Paid,2026-05-22 17:00:00
6800,60 months,13.76,152.16,C,6 years,MORTGAGE,61406.0,Verified,debt_consolidation,11.7,0,697,30.2,Fully Paid,2026-03-23 09:00:00
14300,36 months,12.05,458.41,B,10+ years,MORTGAGE,28667.0,Source Verified,debt_consolidation,19.87,0,715,72.33,Fully Paid,2026-04-11 21:00:00
7100,60 months,9.58,139.19,A,6 years,RENT,40338.0,Verified,small_business,13.8,0,738,49.6,Fully Paid,2026-04-18 17:00:00
5400,36 months,17.59,187.43,E,10+ years,OWN,76235.0,Source Verified,small_business,5.17,0,685,56.33,Fully Paid,2026-04-12 22:00:00
8100,36 months,14.61,273.35,C,2 years,MORTGAGE,36938.0,Verified,home_improvement,17.65,1,677,75.1,Fully Paid,2026-03-24 23:00:00
11500,36 months,12.79,356.61,A,10+ years,RENT,53727.0,Source Verified,debt_consolidation,13.71,0,751,73.93,Fully Paid,2026-05-19 03:00:00
15600,36 months,19.76,535.14,C,6 years,OWN,174748.0,Not Verified,debt_consolidation,11.6,1,694,85.13,Fully Paid,2026-05-20 02:00:00
22700,36 months,8.9,699.87,A,2 years,RENT,27958.0,Source Verified,credit_card,6.67,0,741,68.37,Fully Paid,2026-04-04 14:00:00
11100,36 months,11.47,342.58,A,1 year,RENT,72962.0,Verified,other,4.26,1,750,93.5,Fully Paid,2026-05-05 12:00:00
6200,60 months,20.41,158.83,E,2 years,MORTGAGE,45008.0,Verified,home_improvement,13.53,0,642,46.77,Fully Paid,2026-04-05 05:00:00
6500,36 months,21.78,232.65,D,7 years,MORTGAGE,26894.0,Source Verified,debt_consolidation,14.41,1,685,57.9,Fully Paid,2026-05-05 01:00:00
10200,60 months,14.64,222.49,B,10+ years,MORTGAGE,26479.0,Verified,debt_consolidation,15.74,1,711,82.37,Charged Off,2026-04-20 08:00:00
7500,36 months,14.69,249.79,C,5 years,MORTGAGE,28577.0,Source Verified,credit_card,21.18,2,695,58.73,Fully Paid,2026-04-07 12:00:00
20200,36 months,11.71,663.33,B,1 year,RENT,93804.0,Not Verified,major_purchase,9.62,0,705,37.07,Fully Paid,2026-03-14 06:00:00
10200,36 months,18.47,353.44,D,2 years,MORTGAGE,121035.0,Source Verified,credit_card,18.9,0,693,55.87,Fully Paid,2026-04-24 05:00:00
10000,60 months,8.84,199.62,B,10+ years,MORTGAGE,60750.0,Verified,debt_consolidation,34.65,0,746,53.2,Charged Off,2026-03-25 11:00:00
7800,60 months,8.34,155.7,A,10+ years,RENT,54817.0,Not Verified,debt_consolidation,35.91,0,721,80.03,Fully Paid,2026-03-20 14:00:00
13400,60 months,20.57,351.82,E,5 years,MORTGAGE,198375.0,Not Verified,debt_consolidation,17.21,0,680,16.73,Charged Off,2026-03-20 12:00:00
24000,36 months,11.03,725.03,A,,MORTGAGE,71225.0,Verified,debt_consolidation,12.94,0,750,46.63,Fully Paid,2026-05-21 21:00:00
9800,36 months,7.4,302.15,A,9 years,MORTGAGE,120927.0,Not Verified,debt_consolidation,17.82,0,753,92.27,Fully Paid,2026-03-12 14:00:00
8400,36 months,11.02,257.53,B,3 years,RENT,106600.0,Not Verified,credit_card,20.22,0,765,90.1,Fully Paid,2026-05-04 17:00:00
15000,60 months,15.6,323.15,C,8 years,RENT,26996.0,Verified,debt_consolidation,21.83,0,688,31.37,Fully Paid,2026-05-12 19:00:00
7800,36 months,7.58,242.92,A,,MORTGAGE,49200.0,Source Verified,debt_consolidation,25.34,0,763,48.4,Fully Paid,2026-03-05 16:00:00
19400,36 months,21.09,697.37,E,< 1 year,MORTGAGE,122060.0,Verified,debt_consolidation,23.1,1,697,59.77,Charged Off,2026-04-20 22:00:00
3000,60 months,10.87,60.64,A,10+ years,MORTGAGE,38062.0,Not Verified,debt_consolidation,28.18,1,745,64.2,Fully Paid,2026-04-16 07:00:00
12000,36 months,10.11,376.65,A,3 years,MORTGAGE,65542.0,Verified,debt_consolidation,7.03,0,744,45.37,Fully Paid,2026-03-30 19:00:00
